,ffr,change,scheduled,decision,prime,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
1989-06-27,,,,,11.0,18.7,4.13,5.3,3.1,14.384,0.0,4.3,7.233,1397.0,99.79815,328.0,100.93000030517578,1.0,1.0
1989-06-28,,,,,11.0,18.7,4.13,5.3,3.1,14.384,0.0,4.3,7.233,1397.0,99.79815,326.6000061035156,101.95999908447266,1.0,1.0
1989-06-29,,,,,11.0,18.7,4.13,5.3,3.1,14.384,0.0,4.3,7.233,1397.0,99.79815,328.44000244140625,101.95999908447266,1.0,1.0
1989-06-30,,,,,11.0,18.7,4.13,5.3,3.1,14.384,0.0,4.3,7.233,1397.0,99.79815,325.8099975585937,102.19000244140624,1.0,1.0
1989-07-01,,,,,11.0,18.7,4.13,5.3,3.1,14.384,0.0,4.3,7.233,1397.0,99.79815,319.67999267578125,102.33999633789062,1.0,1.0
1989-07-02,,,,,11.0,18.7,4.13,5.3,3.1,14.384,0.0,4.3,7.233,1397.0,99.79815,317.9800109863281,102.0199966430664,1.0,1.0
1989-07-03,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,317.9800109863281,102.0199966430664,1.0,1.0
1989-07-04,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,317.9800109863281,102.0199966430664,1.0,1.0
1989-07-05,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,319.2300109863281,100.9000015258789,1.0,1.0
1989-07-06,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,319.2300109863281,100.9000015258789,1.0,1.0
1989-07-07,9.25,-25.0,1.0,-1.0,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,320.6400146484375,98.58000183105467,1.0,1.0
1989-07-08,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,321.54998779296875,98.8000030517578,1.0,1.0
1989-07-09,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,324.9100036621094,98.30999755859376,1.0,1.0
1989-07-10,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,324.9100036621094,98.30999755859376,1.0,1.0
1989-07-11,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,324.9100036621094,98.30999755859376,1.0,1.0
1989-07-12,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,327.07000732421875,98.0,1.0,1.0
1989-07-13,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,328.7799987792969,98.9000015258789,1.0,1.0
1989-07-14,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,329.8099975585937,98.54000091552734,1.0,1.0
1989-07-15,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,329.95001220703125,98.94000244140624,1.0,1.0
1989-07-16,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,331.8399963378906,99.98999786376952,1.0,1.0
1989-07-17,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,331.8399963378906,99.98999786376952,1.0,1.0
1989-07-18,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,331.8399963378906,99.98999786376952,1.0,1.0
1989-07-19,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,332.44000244140625,99.7699966430664,1.0,1.0
1989-07-20,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,331.3500061035156,99.33000183105467,1.0,1.0
1989-07-21,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,335.7300109863281,100.02999877929688,1.0,1.0
1989-07-22,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,333.510009765625,99.68000030517578,1.0,1.0
1989-07-23,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,335.8999938964844,99.8000030517578,1.0,1.0
1989-07-24,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,335.8999938964844,99.8000030517578,1.0,1.0
1989-07-25,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,335.8999938964844,99.8000030517578,1.0,1.0
1989-07-26,9.0,-25.0,0.0,-1.0,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,333.6700134277344,99.48999786376952,1.0,1.0
1989-07-27,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,333.8800048828125,98.9000015258789,1.0,1.0
1989-07-28,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,338.04998779296875,97.98999786376952,1.0,1.0
1989-07-29,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,341.989990234375,98.25,1.0,1.0
1989-07-30,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,342.1499938964844,98.29000091552734,1.0,1.0
1989-07-31,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,342.1499938964844,98.29000091552734,1.0,1.0
1989-08-01,,,,,11.0,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,342.1499938964844,98.29000091552734,1.0,1.0
1989-08-02,,,,,10.5,4.1,4.04,5.2,3.0,14.695,0.0,3.0,7.307,1427.0,99.7191,346.0799865722656,97.38999938964844,1.0,1.0
1989-08-03,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,343.75,96.9000015258789,1.0,1.0
1989-08-04,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.3399963378906,97.12999725341795,1.0,1.0
1989-08-05,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.739990234375,97.9000015258789,1.0,1.0
1989-08-06,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,343.9200134277344,99.5199966430664,1.0,1.0
1989-08-07,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,343.9200134277344,99.5199966430664,1.0,1.0
1989-08-08,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,343.9200134277344,99.5199966430664,1.0,1.0
1989-08-09,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,349.4100036621094,99.91000366210938,1.0,1.0
1989-08-10,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,349.3500061035156,98.7699966430664,1.0,1.0
1989-08-11,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,346.94000244140625,98.8000030517578,1.0,1.0
1989-08-12,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,348.25,99.18000030517578,1.0,1.0
1989-08-13,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.739990234375,101.02999877929688,1.0,1.0
1989-08-14,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.739990234375,101.02999877929688,1.0,1.0
1989-08-15,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.739990234375,101.02999877929688,1.0,1.0
1989-08-16,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,343.0599975585937,101.37000274658205,1.0,1.0
1989-08-17,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.7099914550781,100.98999786376952,1.0,1.0
1989-08-18,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,345.6600036621094,101.06999969482422,1.0,1.0
1989-08-19,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.45001220703125,102.1500015258789,1.0,1.0
1989-08-20,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,346.0299987792969,101.7300033569336,1.0,1.0
1989-08-21,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,346.0299987792969,101.7300033569336,1.0,1.0
1989-08-22,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,346.0299987792969,101.7300033569336,1.0,1.0
1989-08-23,9.0,0.0,1.0,0.0,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,340.6700134277344,101.63999938964844,1.0,1.0
1989-08-24,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,341.19000244140625,100.91000366210938,1.0,1.0
1989-08-25,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,344.70001220703125,101.5199966430664,1.0,1.0
1989-08-26,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,351.5199890136719,101.58999633789062,1.0,1.0
1989-08-27,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,350.5199890136719,101.8499984741211,1.0,1.0
1989-08-28,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,350.5199890136719,101.8499984741211,1.0,1.0
1989-08-29,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,350.5199890136719,101.8499984741211,1.0,1.0
1989-08-30,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,352.0899963378906,102.0,1.0,1.0
1989-08-31,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,349.8399963378906,100.9800033569336,1.0,1.0
1989-09-01,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,350.6499938964844,101.63999938964844,1.0,1.0
1989-09-02,,,,,10.5,4.1,3.95,5.2,3.0,16.547,0.0,3.0,7.307,1332.0,99.68832,351.45001220703125,102.27999877929688,1.0,1.0
1989-09-03,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,353.7300109863281,102.83000183105467,1.0,1.0
1989-09-04,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,353.7300109863281,102.83000183105467,1.0,1.0
1989-09-05,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,353.7300109863281,102.83000183105467,1.0,1.0
1989-09-06,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,353.7300109863281,102.83000183105467,1.0,1.0
1989-09-07,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,352.5599975585937,103.47000122070312,1.0,1.0
1989-09-08,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,349.239990234375,102.91999816894533,1.0,1.0
1989-09-09,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,348.3500061035156,103.20999908447266,1.0,1.0
1989-09-10,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,348.760009765625,103.5,1.0,1.0
1989-09-11,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,348.760009765625,103.5,1.0,1.0
1989-09-12,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,348.760009765625,103.5,1.0,1.0
1989-09-13,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,347.6600036621094,103.52999877929688,1.0,1.0
1989-09-14,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,348.70001220703125,103.37000274658205,1.0,1.0
1989-09-15,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,345.4599914550781,102.7300033569336,1.0,1.0
1989-09-16,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,343.1600036621094,102.9499969482422,1.0,1.0
1989-09-17,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,345.0599975585937,102.29000091552734,1.0,1.0
1989-09-18,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,345.0599975585937,102.29000091552734,1.0,1.0
1989-09-19,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,345.0599975585937,102.29000091552734,1.0,1.0
1989-09-20,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,346.7300109863281,101.80999755859376,1.0,1.0
1989-09-21,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,346.54998779296875,101.94000244140624,1.0,1.0
1989-09-22,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,346.4700012207031,101.41000366210938,1.0,1.0
1989-09-23,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,345.70001220703125,101.62000274658205,1.0,1.0
1989-09-24,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,347.04998779296875,101.91000366210938,1.0,1.0
1989-09-25,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,347.04998779296875,101.91000366210938,1.0,1.0
1989-09-26,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,347.04998779296875,101.91000366210938,1.0,1.0
1989-09-27,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,344.2300109863281,99.55999755859376,1.0,1.0
1989-09-28,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,344.3299865722656,99.1999969482422,1.0,1.0
1989-09-29,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,345.1000061035156,98.77999877929688,1.0,1.0
1989-09-30,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,348.6000061035156,98.9000015258789,1.0,1.0
1989-10-01,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,349.1499938964844,98.47000122070312,1.0,1.0
1989-10-02,,,,,10.5,4.1,3.8,5.3,3.0,15.66,0.0,3.0,7.307,1279.0,99.69093,349.1499938964844,98.47000122070312,1.0,1.0
1989-10-03,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,349.1499938964844,98.47000122070312,1.0,1.0
1989-10-04,9.0,0.0,1.0,0.0,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,350.8699951171875,98.75,1.0,1.0
1989-10-05,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,354.7099914550781,99.1999969482422,1.0,1.0
1989-10-06,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,356.94000244140625,99.04000091552734,1.0,1.0
1989-10-07,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,356.9700012207031,99.33000183105467,1.0,1.0
1989-10-08,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,358.7799987792969,99.4800033569336,1.0,1.0
1989-10-09,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,358.7799987792969,99.4800033569336,1.0,1.0
1989-10-10,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,358.7799987792969,99.4800033569336,1.0,1.0
1989-10-11,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,359.79998779296875,99.69000244140624,1.0,1.0
1989-10-12,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,359.1300048828125,100.58999633789062,1.0,1.0
1989-10-13,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,356.989990234375,100.9000015258789,1.0,1.0
1989-10-14,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,355.3900146484375,100.6500015258789,1.0,1.0
1989-10-15,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,333.6499938964844,99.7699966430664,1.0,1.0
1989-10-16,8.75,-25.0,0.0,-1.0,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,333.6499938964844,99.7699966430664,1.0,1.0
1989-10-17,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,333.6499938964844,99.7699966430664,1.0,1.0
1989-10-18,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,342.8500061035156,98.9000015258789,1.0,1.0
1989-10-19,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,341.1600036621094,98.9800033569336,1.0,1.0
1989-10-20,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,341.760009765625,98.27999877929688,1.0,1.0
1989-10-21,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,347.1300048828125,98.2699966430664,1.0,1.0
1989-10-22,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,347.1600036621094,98.58000183105467,1.0,1.0
1989-10-23,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,347.1600036621094,98.58000183105467,1.0,1.0
1989-10-24,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,347.1600036621094,98.58000183105467,1.0,1.0
1989-10-25,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,344.8299865722656,98.1500015258789,1.0,1.0
1989-10-26,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,343.70001220703125,97.5199966430664,1.0,1.0
1989-10-27,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,342.5,97.48999786376952,1.0,1.0
1989-10-28,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,337.92999267578125,98.08999633789062,1.0,1.0
1989-10-29,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,335.0599975585937,97.62999725341795,1.0,1.0
1989-10-30,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,335.0599975585937,97.62999725341795,1.0,1.0
1989-10-31,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,335.0599975585937,97.62999725341795,1.0,1.0
1989-11-01,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,335.07000732421875,97.7699966430664,1.0,1.0
1989-11-02,,,,,10.5,6.2,3.94,5.3,0.8,13.581,0.0,2.9,7.283,1410.0,99.70527,340.3599853515625,98.06999969482422,1.0,1.0
1989-11-03,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,341.20001220703125,98.5,1.0,1.0
1989-11-04,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,338.4800109863281,98.29000091552734,1.0,1.0
1989-11-05,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,337.6199951171875,98.33000183105467,1.0,1.0
1989-11-06,8.5,-25.0,0.0,-1.0,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,337.6199951171875,98.33000183105467,1.0,1.0
1989-11-07,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,337.6199951171875,98.33000183105467,1.0,1.0
1989-11-08,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,332.6099853515625,98.54000091552734,1.0,1.0
1989-11-09,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,334.8099975585937,98.12000274658205,1.0,1.0
1989-11-10,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,338.1499938964844,98.12999725341795,1.0,1.0
1989-11-11,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,336.57000732421875,98.43000030517578,1.0,1.0
1989-11-12,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,339.1000061035156,98.9800033569336,1.0,1.0
1989-11-13,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,339.1000061035156,98.9800033569336,1.0,1.0
1989-11-14,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,339.1000061035156,98.9800033569336,1.0,1.0
1989-11-15,8.5,0.0,1.0,0.0,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,339.54998779296875,98.79000091552734,1.0,1.0
1989-11-16,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,337.989990234375,97.83999633789062,1.0,1.0
1989-11-17,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,340.5400085449219,98.18000030517578,1.0,1.0
1989-11-18,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,340.5799865722656,98.41000366210938,1.0,1.0
1989-11-19,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,341.6099853515625,98.37999725341795,1.0,1.0
1989-11-20,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,341.6099853515625,98.37999725341795,1.0,1.0
1989-11-21,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,341.6099853515625,98.37999725341795,1.0,1.0
1989-11-22,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,339.3500061035156,98.27999877929688,1.0,1.0
1989-11-23,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,339.5899963378906,97.4800033569336,1.0,1.0
1989-11-24,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,341.9100036621094,97.4800033569336,1.0,1.0
1989-11-25,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,341.9100036621094,97.4800033569336,1.0,1.0
1989-11-26,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,343.9700012207031,97.13999938964844,1.0,1.0
1989-11-27,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,343.9700012207031,97.13999938964844,1.0,1.0
1989-11-28,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,343.9700012207031,97.13999938964844,1.0,1.0
1989-11-29,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,345.6099853515625,96.7300033569336,1.0,1.0
1989-11-30,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,345.7699890136719,96.31999969482422,1.0,1.0
1989-12-01,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,343.6000061035156,96.51000213623048,1.0,1.0
1989-12-02,,,,,10.5,6.2,3.92,5.4,0.8,13.37,0.0,2.9,7.283,1351.0,99.72887,345.989990234375,96.2699966430664,1.0,1.0
1989-12-03,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,350.6300048828125,96.56999969482422,1.0,1.0
1989-12-04,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,350.6300048828125,96.56999969482422,1.0,1.0
1989-12-05,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,350.6300048828125,96.56999969482422,1.0,1.0
1989-12-06,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,351.4100036621094,96.62999725341795,1.0,1.0
1989-12-07,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,349.5799865722656,96.25,1.0,1.0
1989-12-08,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,348.54998779296875,95.81999969482422,1.0,1.0
1989-12-09,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,347.5899963378906,96.0500030517578,1.0,1.0
1989-12-10,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,348.69000244140625,96.0500030517578,1.0,1.0
1989-12-11,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,348.69000244140625,96.0500030517578,1.0,1.0
1989-12-12,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,348.69000244140625,96.0500030517578,1.0,1.0
1989-12-13,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,348.5599975585937,95.6500015258789,1.0,1.0
1989-12-14,,,,,10.5,6.2,3.94,5.4,0.8,13.55,0.0,2.9,7.283,1251.0,99.75903,351.7300109863281,94.66000366210938,1.0,1.0
